# t=time;g=gyro
# t1,g1,g2,g3,g4,g5,g6
4.541879200000000128e+04,3.500000000000000000e+01,2.400000000000000000e+01,2.440000000000000000e+02,1.060000000000000000e+02,1.000000000000000000e+00,1.160000000000000000e+02
4.541879600000000210e+04,3.200000000000000000e+01,2.360000000000000000e+02,2.440000000000000000e+02,1.790000000000000000e+02,1.000000000000000000e+00,1.200000000000000000e+01
4.541881399999999849e+04,3.100000000000000000e+01,1.870000000000000000e+02,2.440000000000000000e+02,2.280000000000000000e+02,0.000000000000000000e+00,1.580000000000000000e+02
4.541881900000000314e+04,3.000000000000000000e+01,8.300000000000000000e+01,2.450000000000000000e+02,1.500000000000000000e+01,0.000000000000000000e+00,6.700000000000000000e+01
4.541882400000000052e+04,2.200000000000000000e+01,4.400000000000000000e+01,2.460000000000000000e+02,5.200000000000000000e+01,2.540000000000000000e+02,2.380000000000000000e+02
4.541883800000000338e+04,2.000000000000000000e+01,9.800000000000000000e+01,2.460000000000000000e+02,1.500000000000000000e+02,2.540000000000000000e+02,1.650000000000000000e+02
4.541884199999999691e+04,1.800000000000000000e+01,1.800000000000000000e+01,2.460000000000000000e+02,2.110000000000000000e+02,2.540000000000000000e+02,1.100000000000000000e+02
4.541884599999999773e+04,1.100000000000000000e+01,2.540000000000000000e+02,2.470000000000000000e+02,1.130000000000000000e+02,2.530000000000000000e+02,2.250000000000000000e+02
4.541884999999999854e+04,1.000000000000000000e+01,1.130000000000000000e+02,2.470000000000000000e+02,1.560000000000000000e+02,2.530000000000000000e+02,1.700000000000000000e+02
4.541886899999999878e+04,8.000000000000000000e+00,2.280000000000000000e+02,2.470000000000000000e+02,2.480000000000000000e+02,2.530000000000000000e+02,1.150000000000000000e+02
4.541887299999999959e+04,7.000000000000000000e+00,4.500000000000000000e+01,2.480000000000000000e+02,4.000000000000000000e+01,2.530000000000000000e+02,7.300000000000000000e+01
4.541887999999999738e+04,2.550000000000000000e+02,1.770000000000000000e+02,2.490000000000000000e+02,9.000000000000000000e+01,2.510000000000000000e+02,2.490000000000000000e+02
4.541890000000000146e+04,2.530000000000000000e+02,2.010000000000000000e+02,2.490000000000000000e+02,1.260000000000000000e+02,2.510000000000000000e+02,1.820000000000000000e+02
4.541890400000000227e+04,2.500000000000000000e+02,2.060000000000000000e+02,2.500000000000000000e+02,5.000000000000000000e+00,2.510000000000000000e+02,9.000000000000000000e+01
4.541890800000000309e+04,2.420000000000000000e+02,2.030000000000000000e+02,2.510000000000000000e+02,1.820000000000000000e+02,2.500000000000000000e+02,1.750000000000000000e+02
4.541891300000000047e+04,2.410000000000000000e+02,1.300000000000000000e+02,2.510000000000000000e+02,2.490000000000000000e+02,2.500000000000000000e+02,1.630000000000000000e+02
4.541891700000000128e+04,2.400000000000000000e+02,1.660000000000000000e+02,2.520000000000000000e+02,1.390000000000000000e+02,2.500000000000000000e+02,1.820000000000000000e+02
4.541893499999999767e+04,2.380000000000000000e+02,1.960000000000000000e+02,2.530000000000000000e+02,7.900000000000000000e+01,2.500000000000000000e+02,2.060000000000000000e+02
4.541894000000000233e+04,2.370000000000000000e+02,1.460000000000000000e+02,2.530000000000000000e+02,3.600000000000000000e+01,2.510000000000000000e+02,1.100000000000000000e+01
4.541894600000000355e+04,2.300000000000000000e+02,2.480000000000000000e+02,2.550000000000000000e+02,1.530000000000000000e+02,2.510000000000000000e+02,1.640000000000000000e+02
4.541894999999999709e+04,2.290000000000000000e+02,1.500000000000000000e+02,2.550000000000000000e+02,2.080000000000000000e+02,2.520000000000000000e+02,3.000000000000000000e+01
4.541896100000000297e+04,2.270000000000000000e+02,2.100000000000000000e+02,0.000000000000000000e+00,1.520000000000000000e+02,2.520000000000000000e+02,1.820000000000000000e+02
4.541896499999999651e+04,2.260000000000000000e+02,1.910000000000000000e+02,0.000000000000000000e+00,2.380000000000000000e+02,2.530000000000000000e+02,2.400000000000000000e+01
4.541897099999999773e+04,2.240000000000000000e+02,2.460000000000000000e+02,1.000000000000000000e+00,2.130000000000000000e+02,2.540000000000000000e+02,3.600000000000000000e+01
4.541897600000000239e+04,2.240000000000000000e+02,2.000000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,2.540000000000000000e+02,2.010000000000000000e+02
4.541899700000000303e+04,2.220000000000000000e+02,1.900000000000000000e+01,1.000000000000000000e+00,2.500000000000000000e+02,2.550000000000000000e+02,1.530000000000000000e+02
4.541900400000000081e+04,2.210000000000000000e+02,6.200000000000000000e+01,2.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+01
4.541900800000000163e+04,2.170000000000000000e+02,4.200000000000000000e+01,1.000000000000000000e+00,2.380000000000000000e+02,2.000000000000000000e+00,1.590000000000000000e+02
4.541901200000000244e+04,2.160000000000000000e+02,1.940000000000000000e+02,1.000000000000000000e+00,2.440000000000000000e+02,3.000000000000000000e+00,4.300000000000000000e+01
4.541902799999999843e+04,2.160000000000000000e+02,1.270000000000000000e+02,1.000000000000000000e+00,2.260000000000000000e+02,3.000000000000000000e+00,1.470000000000000000e+02
4.541903199999999924e+04,2.160000000000000000e+02,9.000000000000000000e+01,1.000000000000000000e+00,1.890000000000000000e+02,3.000000000000000000e+00,2.200000000000000000e+02
4.541903600000000006e+04,2.160000000000000000e+02,1.700000000000000000e+01,0.000000000000000000e+00,1.030000000000000000e+02,4.000000000000000000e+00,1.470000000000000000e+02
4.541904000000000087e+04,2.160000000000000000e+02,1.270000000000000000e+02,0.000000000000000000e+00,3.600000000000000000e+01,4.000000000000000000e+00,1.470000000000000000e+02
4.541905299999999988e+04,2.160000000000000000e+02,2.430000000000000000e+02,2.550000000000000000e+02,2.200000000000000000e+02,4.000000000000000000e+00,1.600000000000000000e+02
4.541905700000000070e+04,2.170000000000000000e+02,1.090000000000000000e+02,2.550000000000000000e+02,1.340000000000000000e+02,4.000000000000000000e+00,1.530000000000000000e+02
4.541906100000000151e+04,2.190000000000000000e+02,1.400000000000000000e+02,2.540000000000000000e+02,1.040000000000000000e+02,4.000000000000000000e+00,7.400000000000000000e+01
4.541906500000000233e+04,2.200000000000000000e+02,9.200000000000000000e+01,2.540000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00,3.800000000000000000e+01
4.541908299999999872e+04,2.210000000000000000e+02,4.900000000000000000e+01,2.530000000000000000e+02,1.520000000000000000e+02,4.000000000000000000e+00,3.100000000000000000e+01
4.541908800000000338e+04,2.220000000000000000e+02,2.500000000000000000e+01,2.530000000000000000e+02,5.400000000000000000e+01,4.000000000000000000e+00,1.300000000000000000e+01
4.541909199999999691e+04,2.270000000000000000e+02,1.250000000000000000e+02,2.510000000000000000e+02,1.760000000000000000e+02,4.000000000000000000e+00,1.780000000000000000e+02
4.541909500000000116e+04,2.290000000000000000e+02,2.200000000000000000e+01,2.510000000000000000e+02,1.150000000000000000e+02,4.000000000000000000e+00,2.390000000000000000e+02
4.541911400000000140e+04,2.300000000000000000e+02,2.200000000000000000e+01,2.510000000000000000e+02,1.390000000000000000e+02,5.000000000000000000e+00,2.000000000000000000e+01
4.541911800000000221e+04,2.310000000000000000e+02,1.380000000000000000e+02,2.510000000000000000e+02,1.390000000000000000e+02,5.000000000000000000e+00,9.300000000000000000e+01
4.541912299999999959e+04,2.350000000000000000e+02,2.010000000000000000e+02,2.530000000000000000e+02,7.300000000000000000e+01,6.000000000000000000e+00,1.240000000000000000e+02
4.541912700000000041e+04,2.370000000000000000e+02,2.260000000000000000e+02,2.540000000000000000e+02,4.300000000000000000e+01,6.000000000000000000e+00,2.400000000000000000e+02
4.541913100000000122e+04,2.390000000000000000e+02,1.000000000000000000e+00,2.550000000000000000e+02,6.100000000000000000e+01,7.000000000000000000e+00,9.300000000000000000e+01
4.541914400000000023e+04,2.390000000000000000e+02,1.590000000000000000e+02,0.000000000000000000e+00,2.070000000000000000e+02,7.000000000000000000e+00,1.300000000000000000e+02
4.541914899999999761e+04,2.400000000000000000e+02,2.090000000000000000e+02,2.000000000000000000e+00,4.300000000000000000e+01,7.000000000000000000e+00,1.360000000000000000e+02
4.541915499999999884e+04,2.440000000000000000e+02,2.530000000000000000e+02,4.000000000000000000e+00,1.110000000000000000e+02,7.000000000000000000e+00,2.160000000000000000e+02
4.541916199999999662e+04,2.440000000000000000e+02,1.430000000000000000e+02,5.000000000000000000e+00,1.420000000000000000e+02,7.000000000000000000e+00,1.850000000000000000e+02
4.541917500000000291e+04,2.460000000000000000e+02,1.370000000000000000e+02,5.000000000000000000e+00,2.390000000000000000e+02,6.000000000000000000e+00,2.150000000000000000e+02
4.541917899999999645e+04,2.480000000000000000e+02,4.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+00,2.330000000000000000e+02
4.541918600000000151e+04,2.490000000000000000e+02,2.120000000000000000e+02,5.000000000000000000e+00,1.420000000000000000e+02,4.000000000000000000e+00,1.720000000000000000e+02
4.541918899999999849e+04,2.510000000000000000e+02,1.100000000000000000e+01,5.000000000000000000e+00,1.170000000000000000e+02,4.000000000000000000e+00,1.300000000000000000e+01
4.541920599999999831e+04,2.530000000000000000e+02,1.150000000000000000e+02,5.000000000000000000e+00,1.970000000000000000e+02,2.000000000000000000e+00,2.320000000000000000e+02
4.541920999999999913e+04,2.550000000000000000e+02,3.100000000000000000e+01,6.000000000000000000e+00,6.900000000000000000e+01,1.000000000000000000e+00,2.500000000000000000e+02
4.541921300000000338e+04,5.000000000000000000e+00,1.720000000000000000e+02,8.000000000000000000e+00,3.300000000000000000e+01,2.550000000000000000e+02,4.300000000000000000e+01
4.541921699999999691e+04,6.000000000000000000e+00,9.300000000000000000e+01,7.000000000000000000e+00,2.340000000000000000e+02,0.000000000000000000e+00,4.200000000000000000e+01
4.541923599999999715e+04,6.000000000000000000e+00,1.600000000000000000e+02,8.000000000000000000e+00,8.200000000000000000e+01,2.540000000000000000e+02,1.890000000000000000e+02
4.541923999999999796e+04,6.000000000000000000e+00,2.270000000000000000e+02,8.000000000000000000e+00,1.490000000000000000e+02,2.530000000000000000e+02,1.520000000000000000e+02
4.541924399999999878e+04,1.000000000000000000e+01,1.680000000000000000e+02,9.000000000000000000e+00,8.800000000000000000e+01,2.530000000000000000e+02,1.830000000000000000e+02
4.541924799999999959e+04,1.100000000000000000e+01,1.010000000000000000e+02,9.000000000000000000e+00,1.310000000000000000e+02,2.530000000000000000e+02,2.440000000000000000e+02
4.541925200000000041e+04,1.300000000000000000e+01,4.700000000000000000e+01,1.000000000000000000e+01,1.500000000000000000e+01,2.530000000000000000e+02,1.580000000000000000e+02
4.541926699999999983e+04,1.300000000000000000e+01,2.050000000000000000e+02,1.000000000000000000e+01,9.000000000000000000e+00,2.530000000000000000e+02,2.010000000000000000e+02
4.541927199999999721e+04,1.400000000000000000e+01,4.700000000000000000e+01,1.000000000000000000e+01,2.700000000000000000e+01,2.530000000000000000e+02,1.280000000000000000e+02
4.541927599999999802e+04,1.200000000000000000e+01,8.300000000000000000e+01,9.000000000000000000e+00,1.190000000000000000e+02,2.520000000000000000e+02,2.190000000000000000e+02
4.541928300000000309e+04,1.400000000000000000e+01,1.020000000000000000e+02,1.000000000000000000e+01,1.620000000000000000e+02,2.520000000000000000e+02,2.430000000000000000e+02
4.541930399999999645e+04,1.500000000000000000e+01,1.760000000000000000e+02,1.100000000000000000e+01,3.400000000000000000e+01,2.510000000000000000e+02,1.270000000000000000e+02
4.541930799999999726e+04,1.500000000000000000e+01,2.120000000000000000e+02,1.000000000000000000e+01,2.470000000000000000e+02,2.520000000000000000e+02,2.550000000000000000e+02
4.541931500000000233e+04,1.400000000000000000e+01,1.080000000000000000e+02,8.000000000000000000e+00,2.530000000000000000e+02,2.510000000000000000e+02,1.700000000000000000e+02
4.541931799999999930e+04,1.500000000000000000e+01,2.900000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+02,2.510000000000000000e+02,2.060000000000000000e+02
4.541932899999999790e+04,1.500000000000000000e+01,1.270000000000000000e+02,7.000000000000000000e+00,1.670000000000000000e+02,2.520000000000000000e+02,2.400000000000000000e+01
4.541933299999999872e+04,1.500000000000000000e+01,5.400000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,2.520000000000000000e+02,1.090000000000000000e+02
4.541934100000000035e+04,1.400000000000000000e+01,2.550000000000000000e+02,5.000000000000000000e+00,3.200000000000000000e+01,2.530000000000000000e+02,7.300000000000000000e+01
4.541935899999999674e+04,1.400000000000000000e+01,2.000000000000000000e+02,4.000000000000000000e+00,6.200000000000000000e+01,2.530000000000000000e+02,1.460000000000000000e+02
4.541936400000000140e+04,1.300000000000000000e+01,1.750000000000000000e+02,2.000000000000000000e+00,1.960000000000000000e+02,2.540000000000000000e+02,1.220000000000000000e+02
4.541936800000000221e+04,1.100000000000000000e+01,2.470000000000000000e+02,2.550000000000000000e+02,6.100000000000000000e+01,2.550000000000000000e+02,1.530000000000000000e+02
4.541937200000000303e+04,1.000000000000000000e+01,3.000000000000000000e+00,2.550000000000000000e+02,6.700000000000000000e+01,2.550000000000000000e+02,1.340000000000000000e+02
4.541938999999999942e+04,1.000000000000000000e+01,1.980000000000000000e+02,2.530000000000000000e+02,9.700000000000000000e+01,2.550000000000000000e+02,1.890000000000000000e+02
4.541939499999999680e+04,9.000000000000000000e+00,1.670000000000000000e+02,2.530000000000000000e+02,9.100000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01
4.541939899999999761e+04,6.000000000000000000e+00,1.110000000000000000e+02,2.490000000000000000e+02,1.450000000000000000e+02,1.000000000000000000e+00,1.830000000000000000e+02
4.541940400000000227e+04,5.000000000000000000e+00,9.300000000000000000e+01,2.480000000000000000e+02,2.360000000000000000e+02,2.000000000000000000e+00,4.900000000000000000e+01
4.541940800000000309e+04,4.000000000000000000e+00,8.000000000000000000e+01,2.480000000000000000e+02,2.800000000000000000e+01,2.000000000000000000e+00,1.160000000000000000e+02
4.541942100000000210e+04,3.000000000000000000e+00,1.840000000000000000e+02,2.460000000000000000e+02,2.170000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00
4.541942500000000291e+04,2.000000000000000000e+00,1.770000000000000000e+02,2.460000000000000000e+02,5.800000000000000000e+01,3.000000000000000000e+00,6.800000000000000000e+01
4.541942899999999645e+04,0.000000000000000000e+00,4.200000000000000000e+01,2.430000000000000000e+02,2.030000000000000000e+02,3.000000000000000000e+00,1.780000000000000000e+02
4.541943299999999726e+04,2.550000000000000000e+02,9.800000000000000000e+01,2.420000000000000000e+02,2.210000000000000000e+02,3.000000000000000000e+00,2.320000000000000000e+02
4.541945100000000093e+04,2.540000000000000000e+02,6.700000000000000000e+01,2.420000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,2.320000000000000000e+02
4.541945500000000175e+04,2.530000000000000000e+02,1.220000000000000000e+02,2.410000000000000000e+02,7.500000000000000000e+01,4.000000000000000000e+00,2.500000000000000000e+01
4.541945999999999913e+04,2.500000000000000000e+02,9.600000000000000000e+01,2.380000000000000000e+02,6.100000000000000000e+01,5.000000000000000000e+00,2.390000000000000000e+02
4.541946399999999994e+04,2.490000000000000000e+02,1.870000000000000000e+02,2.370000000000000000e+02,2.200000000000000000e+02,6.000000000000000000e+00,8.700000000000000000e+01
4.541946800000000076e+04,2.490000000000000000e+02,3.500000000000000000e+01,2.370000000000000000e+02,5.500000000000000000e+01,6.000000000000000000e+00,1.050000000000000000e+02
4.541948900000000140e+04,2.480000000000000000e+02,2.170000000000000000e+02,2.360000000000000000e+02,8.500000000000000000e+01,6.000000000000000000e+00,1.790000000000000000e+02
4.541949300000000221e+04,2.480000000000000000e+02,7.700000000000000000e+01,2.350000000000000000e+02,2.010000000000000000e+02,6.000000000000000000e+00,2.210000000000000000e+02
4.541949799999999959e+04,2.470000000000000000e+02,3.000000000000000000e+00,2.330000000000000000e+02,7.800000000000000000e+01,6.000000000000000000e+00,1.720000000000000000e+02
4.541950200000000041e+04,2.460000000000000000e+02,1.680000000000000000e+02,2.320000000000000000e+02,1.510000000000000000e+02,6.000000000000000000e+00,1.540000000000000000e+02
4.541950600000000122e+04,2.470000000000000000e+02,6.500000000000000000e+01,2.320000000000000000e+02,1.450000000000000000e+02,6.000000000000000000e+00,3.800000000000000000e+01
4.541951799999999639e+04,2.450000000000000000e+02,1.860000000000000000e+02,2.320000000000000000e+02,9.000000000000000000e+01,5.000000000000000000e+00,2.270000000000000000e+02
4.541952300000000105e+04,2.460000000000000000e+02,5.800000000000000000e+01,2.310000000000000000e+02,2.420000000000000000e+02,5.000000000000000000e+00,1.290000000000000000e+02
4.541952700000000186e+04,2.450000000000000000e+02,2.470000000000000000e+02,2.310000000000000000e+02,1.870000000000000000e+02,4.000000000000000000e+00,7.000000000000000000e+00
4.541953199999999924e+04,2.450000000000000000e+02,1.550000000000000000e+02,2.320000000000000000e+02,1.810000000000000000e+02,3.000000000000000000e+00,1.290000000000000000e+02
4.541953600000000006e+04,2.460000000000000000e+02,7.600000000000000000e+01,2.310000000000000000e+02,2.050000000000000000e+02,2.000000000000000000e+00,1.710000000000000000e+02
4.541954899999999907e+04,2.450000000000000000e+02,1.500000000000000000e+01,2.310000000000000000e+02,1.570000000000000000e+02,2.000000000000000000e+00,1.220000000000000000e+02
4.541955299999999988e+04,2.450000000000000000e+02,8.800000000000000000e+01,2.310000000000000000e+02,7.100000000000000000e+01,0.000000000000000000e+00,1.830000000000000000e+02
4.541955799999999726e+04,2.430000000000000000e+02,2.340000000000000000e+02,2.290000000000000000e+02,2.470000000000000000e+02,2.530000000000000000e+02,1.760000000000000000e+02
4.541956199999999808e+04,2.430000000000000000e+02,5.700000000000000000e+01,2.300000000000000000e+02,3.400000000000000000e+01,2.530000000000000000e+02,1.150000000000000000e+02
4.541956500000000233e+04,2.430000000000000000e+02,1.300000000000000000e+02,2.300000000000000000e+02,9.500000000000000000e+01,2.530000000000000000e+02,8.500000000000000000e+01
4.541956999999999971e+04,2.430000000000000000e+02,4.500000000000000000e+01,2.290000000000000000e+02,1.130000000000000000e+02,2.530000000000000000e+02,1.220000000000000000e+02
4.541957400000000052e+04,2.430000000000000000e+02,1.670000000000000000e+02,2.290000000000000000e+02,1.070000000000000000e+02,2.530000000000000000e+02,1.340000000000000000e+02
4.541957800000000134e+04,2.420000000000000000e+02,1.600000000000000000e+02,2.290000000000000000e+02,1.990000000000000000e+02,2.530000000000000000e+02,1.150000000000000000e+02
4.541958299999999872e+04,2.410000000000000000e+02,2.030000000000000000e+02,2.280000000000000000e+02,3.300000000000000000e+01,2.530000000000000000e+02,4.200000000000000000e+01
4.541958699999999953e+04,2.440000000000000000e+02,1.730000000000000000e+02,2.290000000000000000e+02,1.310000000000000000e+02,2.510000000000000000e+02,1.090000000000000000e+02
4.541960500000000320e+04,2.400000000000000000e+02,2.090000000000000000e+02,2.290000000000000000e+02,5.800000000000000000e+01,2.520000000000000000e+02,1.100000000000000000e+01
4.541961000000000058e+04,2.420000000000000000e+02,9.900000000000000000e+01,2.290000000000000000e+02,2.800000000000000000e+01,2.510000000000000000e+02,2.550000000000000000e+02
4.541961499999999796e+04,2.460000000000000000e+02,6.400000000000000000e+01,2.340000000000000000e+02,2.130000000000000000e+02,2.550000000000000000e+02,1.590000000000000000e+02
4.541961899999999878e+04,2.470000000000000000e+02,2.230000000000000000e+02,2.370000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00,2.380000000000000000e+02
4.541962299999999959e+04,2.480000000000000000e+02,2.360000000000000000e+02,2.390000000000000000e+02,1.300000000000000000e+01,2.000000000000000000e+00,1.900000000000000000e+01
4.541963599999999860e+04,2.490000000000000000e+02,2.060000000000000000e+02,2.390000000000000000e+02,2.140000000000000000e+02,2.000000000000000000e+00,1.530000000000000000e+02
4.541963999999999942e+04,2.480000000000000000e+02,7.100000000000000000e+01,2.400000000000000000e+02,1.840000000000000000e+02,2.000000000000000000e+00,1.960000000000000000e+02
4.541964499999999680e+04,2.510000000000000000e+02,1.940000000000000000e+02,2.480000000000000000e+02,2.800000000000000000e+01,5.000000000000000000e+00,2.390000000000000000e+02
4.541964899999999761e+04,2.540000000000000000e+02,3.000000000000000000e+01,2.550000000000000000e+02,1.650000000000000000e+02,4.000000000000000000e+00,6.800000000000000000e+01
4.541966700000000128e+04,2.490000000000000000e+02,1.570000000000000000e+02,2.480000000000000000e+02,5.900000000000000000e+01,4.000000000000000000e+00,2.390000000000000000e+02
4.541967100000000210e+04,1.000000000000000000e+00,1.400000000000000000e+02,2.520000000000000000e+02,4.200000000000000000e+01,8.000000000000000000e+00,1.180000000000000000e+02
4.541967500000000291e+04,1.000000000000000000e+01,5.200000000000000000e+01,1.100000000000000000e+01,2.800000000000000000e+01,4.000000000000000000e+00,2.330000000000000000e+02
4.541967899999999645e+04,8.000000000000000000e+00,2.530000000000000000e+02,1.200000000000000000e+01,1.810000000000000000e+02,5.000000000000000000e+00,2.090000000000000000e+02
4.541968299999999726e+04,6.000000000000000000e+00,1.910000000000000000e+02,1.000000000000000000e+01,1.680000000000000000e+02,8.000000000000000000e+00,1.300000000000000000e+02
4.541970399999999790e+04,1.100000000000000000e+01,2.170000000000000000e+02,1.300000000000000000e+01,1.870000000000000000e+02,5.000000000000000000e+00,1.970000000000000000e+02
4.541970799999999872e+04,1.200000000000000000e+01,1.320000000000000000e+02,1.600000000000000000e+01,1.330000000000000000e+02,5.000000000000000000e+00,2.210000000000000000e+02
4.541971199999999953e+04,9.000000000000000000e+00,4.500000000000000000e+01,1.700000000000000000e+01,1.950000000000000000e+02,2.000000000000000000e+00,7.300000000000000000e+01
4.541971699999999691e+04,4.000000000000000000e+00,1.900000000000000000e+02,1.600000000000000000e+01,1.700000000000000000e+02,2.550000000000000000e+02,2.200000000000000000e+02
4.541972699999999895e+04,2.510000000000000000e+02,7.800000000000000000e+01,1.400000000000000000e+01,1.570000000000000000e+02,2.510000000000000000e+02,5.400000000000000000e+01
4.541973099999999977e+04,8.000000000000000000e+00,2.040000000000000000e+02,1.900000000000000000e+01,2.200000000000000000e+02,2.430000000000000000e+02,8.000000000000000000e+00
4.541973700000000099e+04,1.300000000000000000e+01,2.800000000000000000e+01,2.400000000000000000e+01,8.000000000000000000e+00,2.320000000000000000e+02,2.360000000000000000e+02
4.541974100000000180e+04,2.300000000000000000e+01,7.000000000000000000e+00,2.400000000000000000e+01,6.900000000000000000e+01,2.390000000000000000e+02,2.330000000000000000e+02
4.541974500000000262e+04,1.500000000000000000e+01,5.000000000000000000e+00,2.200000000000000000e+01,1.350000000000000000e+02,2.390000000000000000e+02,1.410000000000000000e+02
4.541975800000000163e+04,1.100000000000000000e+01,2.200000000000000000e+01,2.200000000000000000e+01,1.720000000000000000e+02,2.380000000000000000e+02,1.960000000000000000e+02
4.541976299999999901e+04,1.800000000000000000e+01,0.000000000000000000e+00,2.100000000000000000e+01,4.300000000000000000e+01,2.000000000000000000e+01,8.600000000000000000e+01
4.541976699999999983e+04,1.200000000000000000e+01,4.000000000000000000e+00,2.400000000000000000e+01,1.240000000000000000e+02,2.470000000000000000e+02,2.230000000000000000e+02
4.541977100000000064e+04,7.000000000000000000e+00,3.200000000000000000e+01,2.500000000000000000e+01,2.280000000000000000e+02,2.420000000000000000e+02,1.600000000000000000e+02
4.541979499999999825e+04,4.000000000000000000e+00,1.660000000000000000e+02,2.600000000000000000e+01,6.300000000000000000e+01,2.390000000000000000e+02,1.840000000000000000e+02
4.541979899999999907e+04,7.000000000000000000e+00,2.220000000000000000e+02,2.700000000000000000e+01,2.470000000000000000e+02,2.400000000000000000e+02,1.900000000000000000e+01
4.541980299999999988e+04,5.000000000000000000e+00,5.600000000000000000e+01,1.800000000000000000e+01,6.100000000000000000e+01,1.000000000000000000e+00,2.260000000000000000e+02
4.541980700000000070e+04,3.000000000000000000e+00,3.700000000000000000e+01,1.700000000000000000e+01,5.400000000000000000e+01,0.000000000000000000e+00,1.280000000000000000e+02
4.541981100000000151e+04,2.000000000000000000e+00,4.300000000000000000e+01,1.800000000000000000e+01,2.500000000000000000e+02,2.510000000000000000e+02,9.000000000000000000e+01
4.541981999999999971e+04,1.000000000000000000e+00,1.220000000000000000e+02,1.800000000000000000e+01,2.500000000000000000e+02,2.510000000000000000e+02,2.490000000000000000e+02
4.541982600000000093e+04,0.000000000000000000e+00,6.700000000000000000e+01,1.600000000000000000e+01,1.330000000000000000e+02,9.000000000000000000e+00,1.120000000000000000e+02
4.541982899999999790e+04,2.540000000000000000e+02,1.890000000000000000e+02,1.800000000000000000e+01,2.320000000000000000e+02,2.460000000000000000e+02,1.440000000000000000e+02
4.541983400000000256e+04,2.540000000000000000e+02,1.650000000000000000e+02,1.500000000000000000e+01,1.700000000000000000e+02,2.520000000000000000e+02,2.490000000000000000e+02
4.541984999999999854e+04,2.550000000000000000e+02,4.900000000000000000e+01,1.500000000000000000e+01,1.270000000000000000e+02,2.510000000000000000e+02,1.090000000000000000e+02
4.541985399999999936e+04,2.530000000000000000e+02,3.000000000000000000e+01,1.600000000000000000e+01,1.270000000000000000e+02,2.460000000000000000e+02,6.400000000000000000e+01
4.541985800000000017e+04,2.510000000000000000e+02,1.100000000000000000e+01,1.300000000000000000e+01,1.930000000000000000e+02,2.450000000000000000e+02,1.680000000000000000e+02
4.541986200000000099e+04,2.500000000000000000e+02,7.200000000000000000e+01,1.300000000000000000e+01,7.100000000000000000e+01,2.450000000000000000e+02,1.250000000000000000e+02
4.541988799999999901e+04,2.490000000000000000e+02,1.080000000000000000e+02,1.200000000000000000e+01,1.070000000000000000e+02,2.450000000000000000e+02,1.130000000000000000e+02
4.541989499999999680e+04,2.490000000000000000e+02,6.500000000000000000e+01,1.100000000000000000e+01,1.990000000000000000e+02,2.450000000000000000e+02,2.230000000000000000e+02
4.541989899999999761e+04,2.460000000000000000e+02,1.740000000000000000e+02,7.000000000000000000e+00,2.600000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00
4.541990299999999843e+04,2.470000000000000000e+02,1.070000000000000000e+02,6.000000000000000000e+00,9.900000000000000000e+01,0.000000000000000000e+00,1.520000000000000000e+02
4.541991100000000006e+04,2.480000000000000000e+02,4.000000000000000000e+01,6.000000000000000000e+00,1.300000000000000000e+02,2.510000000000000000e+02,1.510000000000000000e+02
4.541991500000000087e+04,2.470000000000000000e+02,2.350000000000000000e+02,5.000000000000000000e+00,2.090000000000000000e+02,2.530000000000000000e+02,2.400000000000000000e+01
4.541991900000000169e+04,2.470000000000000000e+02,5.200000000000000000e+01,6.000000000000000000e+00,1.400000000000000000e+01,2.510000000000000000e+02,9.600000000000000000e+01
4.541992300000000250e+04,2.460000000000000000e+02,1.310000000000000000e+02,5.000000000000000000e+00,2.030000000000000000e+02,2.510000000000000000e+02,6.000000000000000000e+01
4.541994999999999709e+04,2.460000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+00,1.970000000000000000e+02,2.510000000000000000e+02,6.000000000000000000e+01
4.541995399999999790e+04,2.460000000000000000e+02,1.680000000000000000e+02,5.000000000000000000e+00,1.600000000000000000e+02,2.510000000000000000e+02,4.100000000000000000e+01
4.541995799999999872e+04,2.420000000000000000e+02,2.000000000000000000e+00,6.000000000000000000e+00,1.050000000000000000e+02,2.490000000000000000e+02,1.200000000000000000e+02
4.541996199999999953e+04,2.480000000000000000e+02,2.800000000000000000e+01,5.000000000000000000e+00,2.030000000000000000e+02,2.510000000000000000e+02,4.100000000000000000e+01
4.541997600000000239e+04,2.440000000000000000e+02,9.400000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+01,2.540000000000000000e+02,6.000000000000000000e+00
4.541998099999999977e+04,2.480000000000000000e+02,2.800000000000000000e+01,5.000000000000000000e+00,3.800000000000000000e+01,2.530000000000000000e+02,2.370000000000000000e+02
